Open,High,Low,Close,Volume,Year,YTD Gain
1.3108999729156494,1.3145999908447266,1.3004000186920166,1.3035999536514282,0,2006,0.0
1.3040000200271606,1.3200000524520874,1.2942999601364136,1.3167999982833862,0,2006,1.012584005927919
1.3167999982833862,1.3179999589920044,1.3028000593185425,1.308899998664856,0,2006,0.40656989888516737
1.3091000318527222,1.3279999494552612,1.3075000047683716,1.3207000494003296,0,2006,1.311759462786366
1.3212000131607056,1.3385000228881836,1.3212000131607056,1.327299952507019,0,2006,1.8180423211282104
1.3286000490188599,1.3342000246047974,1.3166999816894531,1.3315999507904053,0,2006,2.1478979851562663
1.3309999704360962,1.3335000276565552,1.3229000568389893,1.3278000354766846,0,2006,1.8564040108678403
1.3277000188827515,1.3307000398635864,1.3121999502182007,1.3142000436782837,0,2006,0.8131397977703347
1.3143999576568604,1.3223999738693237,1.3141000270843506,1.319100022315979,0,2006,1.1890203448638115
1.320099949836731,1.3202999830245972,1.3163000345230103,1.3174999952316284,0,2006,1.066281226941257
1.317199945449829,1.3205000162124634,1.3079999685287476,1.3127000331878662,0,2006,0.6980730177957195
1.3125,1.3305000066757202,1.3077000379562378,1.3284000158309937,0,2006,1.9024288939332612
1.3286000490188599,1.3428000211715698,1.3278000354766846,1.3371000289916992,0,2006,2.56981255993729
1.337499976158142,1.341599941253662,1.3288999795913696,1.3314000368118286,0,2006,2.132562453882536
1.3322999477386475,1.3380999565124512,1.325600028038025,1.336400032043457,0,2006,2.51611533892393
1.3365000486373901,1.3519999980926514,1.335800051689148,1.3487999439239502,0,2006,3.4673206412684454
1.3489999771118164,1.3523000478744507,1.3454999923706055,1.347000002861023,0,2006,3.3292459920721607
1.347000002861023,1.3499000072479248,1.339400053024292,1.34660005569458,0,2006,3.298565784902574
1.3467999696731567,1.348099946975708,1.3323999643325806,1.3323999643325806,0,2006,2.2092675441175436
1.3365000486373901,1.347000002861023,1.3335000276565552,1.347000002861023,0,2006,3.3292459920721607
