Open,High,Low,Close,Volume,Year,YTD Gain
5.08588981628418,5.170770168304443,4.965950012207031,5.058549880981445,3071840,2014,0.0
5.065430164337158,5.065430164337158,4.579959869384766,4.685229778289795,4569260,2014,-7.379982632873038
4.687290191650391,4.755819797515869,4.254350185394287,4.327770233154297,3917450,2014,-14.446425655989866
4.32919979095459,4.616079807281494,4.202189922332764,4.286439895629883,5490660,2014,-15.263464896421263
4.263070106506348,4.3001298904418945,4.154990196228027,4.245920181274414,2931220,2014,-16.064479323654847
4.245930194854736,4.416880130767822,4.210130214691162,4.242350101470947,1855960,2014,-16.135054486250144
4.239990234375,4.881350040435791,4.188869953155518,4.746570110321045,4661670,2014,-6.167375591834057
4.744200229644775,4.745120048522949,4.627689838409424,4.666790008544922,2662290,2014,-7.744509427680395
4.66588020324707,4.671319961547852,4.448699951171875,4.514649868011475,2046960,2014,-10.752093500448884
4.50993013381958,4.551819801330566,4.388800144195557,4.433589935302734,1548350,2014,-12.354527688426352
4.434390068054199,4.4892401695251465,4.3979902267456055,4.421800136566162,889525,2014,-12.58759445684744
4.424620151519775,4.457610130310059,4.202779769897461,4.233230113983154,1741170,2014,-16.31534306108621
4.2376298904418945,4.330249786376953,4.1981000900268555,4.246789932250977,1712650,2014,-16.04728564172967
4.252190113067627,4.549009799957275,4.225930213928223,4.474730014801025,2456420,2014,-11.54124956591609
4.4709601402282715,4.503739833831787,4.384860038757324,4.42855978012085,1172180,2014,-12.453966367499115
4.430150032043457,4.463479995727539,4.286230087280273,4.322659969329834,1124950,2014,-14.547447963661003
4.31935977935791,4.340310096740723,4.1640400886535645,4.175119876861572,1471270,2014,-17.46409593471227
4.173130035400391,4.2840399742126465,3.888010025024414,3.938199996948242,6948810,2014,-22.147649235314766
3.9420700073242188,4.04341983795166,3.480600118637085,3.6991400718688965,8143680,2014,-26.873508042759482
3.703049898147583,3.9148600101470947,3.5722498893737793,3.8223700523376465,9482680,2014,-24.437434793149826
3.8133299350738525,3.949860095977783,3.6882100105285645,3.8586299419403076,7096400,2014,-23.72063075927073
3.8554699420928955,3.9298899173736572,3.7478299140930176,3.9078900814056396,5850860,2014,-22.746831140321934
3.9086201190948486,4.028759956359863,3.8652899265289307,3.9006600379943848,8316140,2014,-22.889758334505345
3.898859977722168,3.9158899784088135,3.774250030517578,3.807389974594116,6313690,2014,-24.733568627865
3.795919895172119,3.8389699459075928,3.67792010307312,3.77266001701355,3498570,2014,-25.420128183423408
3.7765800952911377,3.8514699935913086,3.696039915084839,3.850330114364624,2712090,2014,-23.884705993694897
3.846440076828003,3.895740032196045,3.791179895401001,3.8617799282073975,4200710,2014,-23.658360220456185
3.8645200729370117,4.229109764099121,3.8645200729370117,4.0759100914001465,8247860,2014,-19.425325690188703
4.076990127563477,4.076990127563477,3.9927499294281006,4.056419849395752,4837180,2014,-19.81061875762828
4.057740211486816,4.096799850463867,3.9587600231170654,3.9908900260925293,4204880,2014,-21.10604580381783
3.9914400577545166,4.0160298347473145,3.9539101123809814,3.993269920349121,3561280,2014,-21.0589988375412
3.9916300773620605,4.0877299308776855,3.954710006713867,4.055759906768799,2386140,2014,-19.823664840843442
4.056429862976074,4.061460018157959,3.974440097808838,3.9889400005340576,1576340,2014,-21.144594905919263
3.983570098876953,3.983570098876953,3.8774800300598145,3.909830093383789,2252890,2014,-22.708479991795297
3.911799907684326,3.969939947128296,3.900360107421875,3.9400100708007812,1948840,2014,-22.111866770080127
3.9409499168395996,3.9599599838256836,3.8385798931121826,3.843319892883301,2094200,2014,-24.023287635593483
3.8469700813293457,3.8660600185394287,3.726569890975952,3.739650011062622,3191780,2014,-26.07268685592034
3.739490032196045,3.7798099517822266,3.7244999408721924,3.747529983520508,3557710,2014,-25.91691153209657
3.748729944229126,3.7598400115966797,3.629040002822876,3.6675500869750977,2370430,2014,-27.497995013078132
3.668950080871582,3.7673699855804443,3.661530017852783,3.727180004119873,1986590,2014,-26.319200327886534
3.72406005859375,3.893320083618164,3.7130699157714844,3.807310104370117,2694530,2014,-24.73514754328302
3.812269926071167,3.8965799808502197,3.794680118560791,3.8460700511932373,2222000,2014,-23.96892110022974
3.8528800010681152,3.85332989692688,3.720400094985962,3.72694993019104,2551500,2014,-26.323748546926495
3.734499931335449,3.8191699981689453,3.7195301055908203,3.785860061645508,2667440,2014,-25.15918295321848
3.7846500873565674,3.804539918899536,3.7453200817108154,3.753999948501587,2303900,2014,-25.789009956876285
3.756659984588623,3.7571499347686768,3.5590999126434326,3.570590019226074,2476220,2014,-29.414751198750288
3.5768799781799316,3.6229100227355957,3.554500102996826,3.585099935531616,2031400,2014,-29.127911755689844
3.5859100818634033,3.661750078201294,3.5563900470733643,3.5780599117279053,2034500,2014,-29.26708254513247
3.5804200172424316,3.619529962539673,3.547650098800659,3.5917599201202393,2336120,2014,-28.996253775728782
3.5903100967407227,3.6710898876190186,3.5903100967407227,3.644850015640259,2855540,2014,-27.946741627600684
3.6421399116516113,3.667409896850586,3.6187500953674316,3.64955997467041,2461750,2014,-27.85363274974106
3.649669885635376,3.6619598865509033,3.55499005317688,3.5573699474334717,2417010,2014,-29.67609233610481
3.556649923324585,3.578749895095825,3.53233003616333,3.556260108947754,1508220,2014,-29.698032190644753
3.554840087890625,3.6373000144958496,3.5469400882720947,3.631459951400757,1873830,2014,-28.211443262546393
3.632159948348999,3.7310900688171387,3.593559980392456,3.6956300735473633,3545550,2014,-26.942895483906
3.698509931564331,3.737799882888794,3.6743600368499756,3.6758899688720703,2783960,2014,-27.33312796435478
3.67972993850708,4.141510009765625,3.67972993850708,4.068610191345215,8733140,2014,-19.569633846215336
4.132989883422852,4.350220203399658,4.01938009262085,4.097660064697266,13963000,2014,-18.995361099370058
4.0854997634887695,4.09119987487793,3.861639976501465,3.989370107650757,7587850,2014,-21.13609232856372
3.992259979248047,4.037660121917725,3.8097500801086426,3.854330062866211,3891770,2014,-23.80563296692441
3.8411900997161865,3.9009499549865723,3.8259899616241455,3.8836300373077393,2991050,2014,-23.22641609388957
3.8805599212646484,3.9969899654388428,3.8304800987243652,3.8774399757385254,3967100,2014,-23.348784395376256
3.875149965286255,3.9060399532318115,3.7518699169158936,3.770159959793091,4024840,2014,-25.46955059259759
3.7799599170684814,3.8439300060272217,3.772480010986328,3.807460069656372,2858300,2014,-24.732182952841423
3.806960105895996,3.817500114440918,3.5854198932647705,3.6115500926971436,3682840,2014,-28.605031527406013
3.614300012588501,3.614300012588501,3.480410099029541,3.496929883956909,3851320,2014,-30.870902408133517
3.5011401176452637,3.6206300258636475,3.489219903945923,3.523289918899536,2446510,2014,-30.34980376202285
3.522779941558838,3.6119699478149414,3.5157299041748047,3.594360113143921,1686970,2014,-28.944851830806627
3.594640016555786,3.689079999923706,3.5695900917053223,3.6285500526428223,3281530,2014,-28.26896762874618
3.6249799728393555,3.696700096130371,3.5450499057769775,3.567500114440918,3468870,2014,-29.47583401611606
3.5689098834991455,3.5871500968933105,3.5357799530029297,3.560460090637207,2497390,2014,-29.615004805558687
3.5650699138641357,3.5802500247955322,3.5527799129486084,3.559880018234253,1764690,2014,-29.626471973355827
3.5607900619506836,3.6427700519561768,3.5009100437164307,3.6038599014282227,2007140,2014,-28.757055159669353
3.604710102081299,3.636120080947876,3.570319890975952,3.586280107498169,2264640,2014,-29.104581512945977
3.5859599113464355,3.6141200065612793,3.562469959259033,3.576090097427368,1206290,2014,-29.30602284120315
3.575589895248413,3.606920003890991,3.5666399002075195,3.5771400928497314,1275120,2014,-29.285265994931635
3.5779900550842285,3.661590099334717,3.5777900218963623,3.6310999393463135,2051950,2014,-28.218560164878358
3.628000020980835,3.6528499126434326,3.5820701122283936,3.6120200157165527,1715450,2014,-28.59574184893163
3.6117000579833984,3.6368000507354736,3.5862200260162354,3.592629909515381,2291670,2014,-28.979055380623247
3.594089984893799,3.6225099563598633,3.5757699012756348,3.618230104446411,2350920,2014,-28.472977640295355
3.615959882736206,3.628230094909668,3.6036698818206787,3.6145200729370117,1690520,2014,-28.54631943975745
3.615600109100342,3.749530076980591,3.6085100173950195,3.7111599445343018,1759240,2014,-26.635893055298425
3.7083699703216553,3.7652199268341064,3.6531999111175537,3.6531999111175537,2295450,2014,-27.781676625302538
3.655019998550415,3.6689200401306152,3.4825499057769775,3.521169900894165,3606940,2014,-30.391713361715478
3.5238399505615234,3.540679931640625,3.48157000541687,3.4998600482940674,1982380,2014,-30.812977421603787
3.4939301013946533,3.559809923171997,3.4396300315856934,3.4810800552368164,2667680,2014,-31.18422992477387
3.4788999557495117,3.492419958114624,3.4788999557495117,3.4867100715637207,2060970,2014,-31.07293288393473
3.486569881439209,3.489759922027588,3.459559917449951,3.476069927215576,2121910,2014,-31.28327269669704
3.4751999378204346,3.4987399578094482,3.4676599502563477,3.4804799556732178,1547550,2014,-31.196092999720605
3.481110095977783,3.481600046157837,3.448859930038452,3.450779914855957,2292030,2014,-31.783218589386596
3.4518399238586426,3.4605700969696045,2.989269971847534,3.0152599811553955,5220210,2014,-40.392799278468644
3.0105600357055664,3.0688300132751465,2.8999900817871094,2.940229892730713,3969240,2014,-41.87603242215617
2.944430112838745,2.995959997177124,2.701970100402832,2.805569887161255,4301260,2014,-44.5380602510353
2.8052799701690674,2.873840093612671,2.7272400856018066,2.869110107421875,2780240,2014,-43.28196469488567
2.8671000003814697,2.943690061569214,2.8671000003814697,2.9235799312591553,2591650,2014,-42.205177372058834
2.9146299362182617,2.920370101928711,2.8415799140930176,2.8503899574279785,2187630,2014,-43.65203418978733
2.8602499961853027,2.906680107116699,2.835789918899536,2.8857901096343994,2477440,2014,-42.952225884258624
2.887320041656494,2.9052700996398926,2.8621199131011963,2.881959915161133,1901360,2014,-43.02794312661827
2.877700090408325,2.8808300495147705,2.729559898376465,2.738339900970459,2076240,2014,-45.86709698631707
2.735949993133545,2.752739906311035,2.670909881591797,2.6994500160217285,1640910,2014,-46.635892112662354
2.700700044631958,2.8101799488067627,2.6816699504852295,2.7816898822784424,2088360,2014,-45.01013239512137
2.7795801162719727,2.795370101928711,2.7029600143432617,2.716949939727783,2180800,2014,-46.28994467480375
2.7190001010894775,2.7618300914764404,2.6728100776672363,2.7330400943756104,1701950,2014,-45.97186627236828
2.733799934387207,2.747220039367676,2.6870899200439453,2.694819927215576,1471530,2014,-46.727422075103966
2.6961700916290283,2.723989963531494,2.6674299240112305,2.704010009765625,1536350,2014,-46.54574782524432
2.7038400173187256,2.729830026626587,2.6923000812530518,2.7189300060272217,1577550,2014,-46.25080171197792
2.724210023880005,2.724210023880005,2.689769983291626,2.699049949645996,770693,2015,-46.64380082929351
2.697429895401001,2.69923996925354,2.6638500690460205,2.6673600673675537,855392,2015,-47.27026262217978
2.6664600372314453,2.6664600372314453,2.13316011428833,2.13316011428833,5193080,2015,-57.83060037999546
2.110219955444336,2.1544599533081055,1.912410020828247,1.9566800594329834,3888140,2015,-61.31934832174959
